event_id,timestamp,sensor_id,temperature_c,quality,payload
evt-00001141,2026-01-01T00:09:14Z,sensor-009,25.35,good,"zone=1, batch=4"
evt-00004726,2026-01-01T00:09:15Z,sensor-001,33.91,suspect,"zone=2, batch=18"
evt-00004608,2026-01-01T00:09:15Z,sensor-010,4.89,good,"zone=4, batch=18"
evt-00001641,2026-01-01T00:09:16Z,sensor-005,1.96,good,"zone=1, batch=6"
evt-00003086,2026-01-01T00:09:16Z,sensor-006,-11.34,good,"zone=3, batch=12"
evt-00004764,2026-01-01T00:09:16Z,sensor-011,30.43,good,"zone=3, batch=19"
evt-00004677,2026-01-01T00:09:17Z,sensor-001,-9.68,good,"zone=2, batch=18"
evt-00000179,2026-01-01T00:09:17Z,sensor-002,7.36,suspect,"zone=4, batch=0"
evt-00003225,2026-01-01T00:09:17Z,sensor-003,23.88,good,"zone=2, batch=12"
evt-00000181,2026-01-01T00:09:17Z,sensor-005,-6.42,suspect,"zone=2, batch=0"
evt-00001883,2026-01-01T00:09:17Z,sensor-005,8.61,good,"zone=1, batch=7"
evt-00001404,2026-01-01T00:09:17Z,sensor-006,-11.25,good,"zone=1, batch=5"
evt-00002655,2026-01-01T00:09:17Z,sensor-006,16.57,suspect,"zone=4, batch=10"
evt-00004661,2026-01-01T00:09:17Z,sensor-007,36.70,suspect,"zone=3, batch=18"
evt-00004144,2026-01-01T00:09:17Z,sensor-011,-6.26,suspect,"zone=1, batch=16"
evt-00000744,2026-01-01T00:09:18Z,sensor-001,7.56,suspect,"zone=3, batch=2"
evt-00004341,2026-01-01T00:09:18Z,sensor-003,25.26,good,"zone=3, batch=17"
evt-00002801,2026-01-01T00:09:18Z,sensor-005,38.00,suspect,"zone=4, batch=11"
evt-00003398,2026-01-01T00:09:18Z,sensor-005,6.32,good,"zone=4, batch=13"
evt-00002254,2026-01-01T00:09:18Z,sensor-006,-8.80,good,"zone=2, batch=9"
evt-00004710,2026-01-01T00:09:18Z,sensor-006,16.74,good,"zone=2, batch=18"
evt-00001274,2026-01-01T00:09:18Z,sensor-008,-9.66,suspect,"zone=3, batch=5"
evt-00002996,2026-01-01T00:09:18Z,sensor-008,-7.75,good,"zone=4, batch=11"
evt-00000271,2026-01-01T00:09:18Z,sensor-009,-4.67,suspect,"zone=4, batch=1"
evt-00002736,2026-01-01T00:09:18Z,sensor-009,1.52,suspect,"zone=3, batch=10"
evt-00003186,2026-01-01T00:09:18Z,sensor-009,24.34,suspect,"zone=3, batch=12"
evt-00002015,2026-01-01T00:09:19Z,sensor-002,-11.07,suspect,"zone=3, batch=8"
evt-00002628,2026-01-01T00:09:19Z,sensor-002,31.24,suspect,"zone=2, batch=10"
evt-00002178,2026-01-01T00:09:19Z,sensor-003,-1.40,good,"zone=4, batch=8"
evt-00002900,2026-01-01T00:09:19Z,sensor-005,-0.57,suspect,"zone=1, batch=11"
evt-00004574,2026-01-01T00:09:19Z,sensor-005,7.99,suspect,"zone=1, batch=18"
evt-00001426,2026-01-01T00:09:20Z,sensor-003,13.16,good,"zone=3, batch=5"
evt-00004215,2026-01-01T00:09:20Z,sensor-006,15.01,good,"zone=2, batch=16"
evt-00004925,2026-01-01T00:09:20Z,sensor-007,-1.51,good,"zone=3, batch=19"
evt-00002165,2026-01-01T00:09:20Z,sensor-008,3.20,good,"zone=4, batch=8"
evt-00003936,2026-01-01T00:09:20Z,sensor-008,5.46,good,"zone=3, batch=15"
evt-00000306,2026-01-01T00:09:20Z,sensor-011,-9.13,good,"zone=3, batch=1"
evt-00002660,2026-01-01T00:09:21Z,sensor-001,31.74,good,"zone=2, batch=10"
evt-00004866,2026-01-01T00:09:21Z,sensor-001,15.09,good,"zone=4, batch=19"
evt-00000507,2026-01-01T00:09:21Z,sensor-002,-6.05,good,"zone=4, batch=2"
evt-00002815,2026-01-01T00:09:21Z,sensor-010,17.66,suspect,"zone=3, batch=11"
evt-00003901,2026-01-01T00:09:21Z,sensor-010,37.10,good,"zone=3, batch=15"
evt-00002519,2026-01-01T00:09:21Z,sensor-011,28.14,good,"zone=3, batch=10"
evt-00000194,2026-01-01T00:09:21Z,sensor-012,-2.83,good,"zone=2, batch=0"
evt-00000585,2026-01-01T00:09:22Z,sensor-001,22.28,suspect,"zone=3, batch=2"
evt-00004065,2026-01-01T00:09:22Z,sensor-011,5.90,suspect,"zone=2, batch=16"
evt-00003095,2026-01-01T00:09:23Z,sensor-001,23.57,good,"zone=3, batch=12"
evt-00002120,2026-01-01T00:09:23Z,sensor-003,33.40,suspect,"zone=2, batch=8"
evt-00004969,2026-01-01T00:09:23Z,sensor-007,0.01,suspect,"zone=1, batch=19"
evt-00002373,2026-01-01T00:09:23Z,sensor-009,-1.03,good,"zone=1, batch=9"
evt-00004506,2026-01-01T00:09:23Z,sensor-009,7.53,suspect,"zone=2, batch=18"
evt-00001487,2026-01-01T00:09:23Z,sensor-010,33.18,good,"zone=2, batch=5"
evt-00000284,2026-01-01T00:09:24Z,sensor-006,3.08,suspect,"zone=3, batch=1"
evt-00001422,2026-01-01T00:09:24Z,sensor-006,28.20,good,"zone=3, batch=5"
evt-00001285,2026-01-01T00:09:24Z,sensor-010,31.19,good,"zone=4, batch=5"
evt-00002583,2026-01-01T00:09:24Z,sensor-011,0.70,good,"zone=2, batch=10"
evt-00004226,2026-01-01T00:09:25Z,sensor-005,12.68,good,"zone=4, batch=16"
evt-00001430,2026-01-01T00:09:25Z,sensor-006,17.46,suspect,"zone=3, batch=5"
evt-00002454,2026-01-01T00:09:25Z,sensor-007,-3.58,suspect,"zone=2, batch=9"
evt-00000478,2026-01-01T00:09:25Z,sensor-008,-11.89,good,"zone=2, batch=1"
evt-00002374,2026-01-01T00:09:25Z,sensor-011,36.14,good,"zone=3, batch=9"
evt-00002677,2026-01-01T00:09:26Z,sensor-001,24.74,suspect,"zone=2, batch=10"
evt-00000489,2026-01-01T00:09:26Z,sensor-006,2.16,good,"zone=1, batch=1"
evt-00002322,2026-01-01T00:09:26Z,sensor-006,3.06,good,"zone=1, batch=9"
evt-00001084,2026-01-01T00:09:26Z,sensor-008,15.07,good,"zone=2, batch=4"
evt-00001211,2026-01-01T00:09:26Z,sensor-009,-10.02,good,"zone=4, batch=4"
evt-00004681,2026-01-01T00:09:26Z,sensor-009,17.55,good,"zone=3, batch=18"
evt-00000242,2026-01-01T00:09:27Z,sensor-003,-7.52,good,"zone=1, batch=0"
evt-00002060,2026-01-01T00:09:27Z,sensor-010,32.62,good,"zone=3, batch=8"
evt-00000598,2026-01-01T00:09:28Z,sensor-002,10.37,suspect,"zone=3, batch=2"
evt-00003575,2026-01-01T00:09:28Z,sensor-003,2.60,good,"zone=1, batch=14"
evt-00003433,2026-01-01T00:09:28Z,sensor-005,12.49,good,"zone=1, batch=13"
evt-00004515,2026-01-01T00:09:28Z,sensor-008,27.96,good,"zone=3, batch=18"
evt-00000602,2026-01-01T00:09:28Z,sensor-010,12.62,good,"zone=1, batch=2"
evt-00003680,2026-01-01T00:09:28Z,sensor-010,13.39,good,"zone=1, batch=14"
evt-00001485,2026-01-01T00:09:29Z,sensor-001,24.42,good,"zone=2, batch=5"
evt-00002144,2026-01-01T00:09:29Z,sensor-001,7.25,good,"zone=2, batch=8"
evt-00001413,2026-01-01T00:09:29Z,sensor-005,34.43,suspect,"zone=4, batch=5"
evt-00000028,2026-01-01T00:09:29Z,sensor-006,14.63,suspect,"zone=1, batch=0"
evt-00001476,2026-01-01T00:09:29Z,sensor-006,29.91,suspect,"zone=1, batch=5"
evt-00003353,2026-01-01T00:09:29Z,sensor-012,34.34,good,"zone=3, batch=13"
evt-00001912,2026-01-01T00:09:30Z,sensor-003,12.21,suspect,"zone=1, batch=7"
evt-00001360,2026-01-01T00:09:30Z,sensor-005,10.74,good,"zone=4, batch=5"
evt-00000018,2026-01-01T00:09:30Z,sensor-011,-2.33,good,"zone=3, batch=0"
evt-00000640,2026-01-01T00:09:30Z,sensor-011,36.08,good,"zone=1, batch=2"
evt-00001578,2026-01-01T00:09:31Z,sensor-002,25.78,good,"zone=4, batch=6"
evt-00004164,2026-01-01T00:09:31Z,sensor-004,-11.44,good,"zone=1, batch=16"
evt-00002074,2026-01-01T00:09:31Z,sensor-006,-6.76,suspect,"zone=4, batch=8"
evt-00004543,2026-01-01T00:09:31Z,sensor-012,-9.85,good,"zone=3, batch=18"
evt-00000799,2026-01-01T00:09:32Z,sensor-011,8.38,good,"zone=3, batch=3"
evt-00000188,2026-01-01T00:09:32Z,sensor-012,7.75,good,"zone=1, batch=0"
evt-00004838,2026-01-01T00:09:33Z,sensor-001,25.32,suspect,"zone=3, batch=19"
evt-00001981,2026-01-01T00:09:33Z,sensor-007,17.96,good,"zone=2, batch=7"
evt-00004885,2026-01-01T00:09:33Z,sensor-008,28.46,good,"zone=2, batch=19"
evt-00004531,2026-01-01T00:09:33Z,sensor-012,-6.75,good,"zone=4, batch=18"
evt-00001762,2026-01-01T00:09:34Z,sensor-001,-2.85,good,"zone=4, batch=7"
evt-00001910,2026-01-01T00:09:34Z,sensor-001,28.13,good,"zone=2, batch=7"
evt-00001110,2026-01-01T00:09:34Z,sensor-002,13.71,good,"zone=3, batch=4"
evt-00004952,2026-01-01T00:09:34Z,sensor-002,2.30,good,"zone=1, batch=19"
evt-00002029,2026-01-01T00:09:34Z,sensor-004,37.73,good,"zone=4, batch=8"
evt-00004867,2026-01-01T00:09:34Z,sensor-004,35.29,good,"zone=2, batch=19"
evt-00003117,2026-01-01T00:09:34Z,sensor-009,16.01,good,"zone=3, batch=12"
evt-00003045,2026-01-01T00:09:34Z,sensor-010,21.43,good,"zone=1, batch=12"
evt-00004153,2026-01-01T00:09:34Z,sensor-010,15.41,good,"zone=4, batch=16"
evt-00002018,2026-01-01T00:09:35Z,sensor-001,6.68,good,"zone=2, batch=8"
evt-00002621,2026-01-01T00:09:35Z,sensor-002,-2.20,good,"zone=1, batch=10"
evt-00002679,2026-01-01T00:09:35Z,sensor-002,-2.33,good,"zone=3, batch=10"
evt-00002804,2026-01-01T00:09:35Z,sensor-003,19.81,good,"zone=4, batch=11"
evt-00001648,2026-01-01T00:09:35Z,sensor-004,37.79,good,"zone=2, batch=6"
evt-00002071,2026-01-01T00:09:35Z,sensor-005,-11.84,good,"zone=3, batch=8"
evt-00004000,2026-01-01T00:09:35Z,sensor-008,-2.11,good,"zone=1, batch=16"
evt-00000451,2026-01-01T00:09:35Z,sensor-009,4.82,good,"zone=4, batch=1"
evt-00002463,2026-01-01T00:09:35Z,sensor-010,34.05,good,"zone=4, batch=9"
evt-00002375,2026-01-01T00:09:35Z,sensor-011,35.06,good,"zone=2, batch=9"
evt-00003448,2026-01-01T00:09:35Z,sensor-011,1.27,good,"zone=1, batch=13"
evt-00004365,2026-01-01T00:09:36Z,sensor-005,28.23,suspect,"zone=1, batch=17"
evt-00002155,2026-01-01T00:09:36Z,sensor-006,8.29,suspect,"zone=4, batch=8"
evt-00000773,2026-01-01T00:09:36Z,sensor-008,-10.88,suspect,"zone=2, batch=3"
evt-00002201,2026-01-01T00:09:36Z,sensor-009,12.25,suspect,"zone=2, batch=8"
evt-00003819,2026-01-01T00:09:37Z,sensor-005,36.86,good,"zone=1, batch=15"
evt-00002956,2026-01-01T00:09:37Z,sensor-009,18.99,good,"zone=3, batch=11"
evt-00004351,2026-01-01T00:09:37Z,sensor-011,14.28,good,"zone=4, batch=17"
evt-00001671,2026-01-01T00:09:38Z,sensor-006,7.20,good,"zone=3, batch=6"
evt-00002813,2026-01-01T00:09:38Z,sensor-007,33.82,suspect,"zone=4, batch=11"
evt-00004643,2026-01-01T00:09:39Z,sensor-001,16.12,suspect,"zone=2, batch=18"
evt-00003720,2026-01-01T00:09:39Z,sensor-003,27.13,good,"zone=3, batch=14"
evt-00002452,2026-01-01T00:09:39Z,sensor-007,26.85,good,"zone=1, batch=9"
evt-00001757,2026-01-01T00:09:39Z,sensor-009,-7.96,good,"zone=4, batch=7"
evt-00000558,2026-01-01T00:09:40Z,sensor-002,5.80,good,"zone=2, batch=2"
evt-00002389,2026-01-01T00:09:40Z,sensor-005,-9.65,good,"zone=1, batch=9"
evt-00000628,2026-01-01T00:09:40Z,sensor-007,18.20,good,"zone=3, batch=2"
evt-00004016,2026-01-01T00:09:40Z,sensor-010,-10.49,good,"zone=3, batch=16"
evt-00000963,2026-01-01T00:09:40Z,sensor-011,36.16,good,"zone=1, batch=3"
evt-00000422,2026-01-01T00:09:40Z,sensor-012,11.80,good,"zone=3, batch=1"
evt-00004821,2026-01-01T00:09:41Z,sensor-004,-8.90,good,"zone=3, batch=19"
evt-00004555,2026-01-01T00:09:41Z,sensor-008,12.40,suspect,"zone=1, batch=18"
evt-00003992,2026-01-01T00:09:41Z,sensor-010,15.11,good,"zone=1, batch=15"
evt-00002606,2026-01-01T00:09:41Z,sensor-011,-1.58,good,"zone=2, batch=10"
evt-00001659,2026-01-01T00:09:41Z,sensor-012,-1.95,good,"zone=3, batch=6"
evt-00001608,2026-01-01T00:09:42Z,sensor-002,31.62,good,"zone=4, batch=6"
evt-00001143,2026-01-01T00:09:42Z,sensor-004,-2.07,good,"zone=1, batch=4"
evt-00000536,2026-01-01T00:09:42Z,sensor-009,37.43,good,"zone=3, batch=2"
evt-00002654,2026-01-01T00:09:42Z,sensor-012,24.04,good,"zone=3, batch=10"
evt-00003604,2026-01-01T00:09:42Z,sensor-012,12.06,suspect,"zone=2, batch=14"
evt-00000401,2026-01-01T00:09:43Z,sensor-002,-10.10,good,"zone=2, batch=1"
evt-00001228,2026-01-01T00:09:43Z,sensor-007,25.33,good,"zone=3, batch=4"
evt-00000204,2026-01-01T00:09:43Z,sensor-010,-9.28,suspect,"zone=3, batch=0"
evt-00001236,2026-01-01T00:09:44Z,sensor-005,22.88,suspect,"zone=2, batch=4"
evt-00000078,2026-01-01T00:09:44Z,sensor-006,36.43,good,"zone=3, batch=0"
evt-00002474,2026-01-01T00:09:44Z,sensor-009,11.87,good,"zone=3, batch=9"
evt-00001328,2026-01-01T00:09:45Z,sensor-002,10.11,good,"zone=1, batch=5"
evt-00003561,2026-01-01T00:09:45Z,sensor-002,23.18,good,"zone=2, batch=14"
evt-00000920,2026-01-01T00:09:45Z,sensor-007,19.56,good,"zone=1, batch=3"
evt-00003423,2026-01-01T00:09:45Z,sensor-007,3.97,suspect,"zone=3, batch=13"
evt-00002726,2026-01-01T00:09:45Z,sensor-008,3.43,good,"zone=1, batch=10"
evt-00000684,2026-01-01T00:09:45Z,sensor-010,36.90,good,"zone=4, batch=2"
evt-00001804,2026-01-01T00:09:45Z,sensor-012,4.16,good,"zone=1, batch=7"
evt-00004217,2026-01-01T00:09:46Z,sensor-003,28.73,suspect,"zone=2, batch=16"
evt-00001102,2026-01-01T00:09:46Z,sensor-008,3.43,good,"zone=2, batch=4"
evt-00004166,2026-01-01T00:09:46Z,sensor-008,21.83,good,"zone=2, batch=16"
evt-00004632,2026-01-01T00:09:47Z,sensor-004,2.44,good,"zone=4, batch=18"
evt-00001411,2026-01-01T00:09:47Z,sensor-005,-11.89,good,"zone=1, batch=5"
evt-00000889,2026-01-01T00:09:47Z,sensor-006,27.21,good,"zone=3, batch=3"
evt-00000315,2026-01-01T00:09:47Z,sensor-007,25.54,suspect,"zone=2, batch=1"
evt-00001342,2026-01-01T00:09:47Z,sensor-007,26.74,good,"zone=1, batch=5"
evt-00003828,2026-01-01T00:09:48Z,sensor-001,16.26,good,"zone=2, batch=15"
evt-00001655,2026-01-01T00:09:48Z,sensor-003,24.83,suspect,"zone=4, batch=6"
evt-00001259,2026-01-01T00:09:48Z,sensor-004,29.86,good,"zone=4, batch=5"
evt-00002884,2026-01-01T00:09:48Z,sensor-004,-1.35,good,"zone=3, batch=11"
evt-00000580,2026-01-01T00:09:48Z,sensor-006,29.17,suspect,"zone=2, batch=2"
evt-00002948,2026-01-01T00:09:48Z,sensor-006,29.59,good,"zone=4, batch=11"
evt-00001753,2026-01-01T00:09:48Z,sensor-009,-7.58,good,"zone=2, batch=7"
evt-00002746,2026-01-01T00:09:48Z,sensor-010,-5.83,good,"zone=4, batch=10"
evt-00003126,2026-01-01T00:09:49Z,sensor-006,0.37,good,"zone=4, batch=12"
evt-00002509,2026-01-01T00:09:49Z,sensor-009,-0.25,good,"zone=4, batch=10"
evt-00000581,2026-01-01T00:09:50Z,sensor-005,31.83,good,"zone=3, batch=2"
evt-00003541,2026-01-01T00:09:51Z,sensor-001,16.17,good,"zone=2, batch=14"
evt-00002912,2026-01-01T00:09:51Z,sensor-004,18.68,good,"zone=1, batch=11"
evt-00003798,2026-01-01T00:09:52Z,sensor-001,-3.79,good,"zone=3, batch=15"
evt-00004580,2026-01-01T00:09:52Z,sensor-001,4.32,suspect,"zone=3, batch=18"
evt-00002714,2026-01-01T00:09:52Z,sensor-002,36.18,suspect,"zone=1, batch=10"
evt-00001329,2026-01-01T00:09:52Z,sensor-003,19.35,suspect,"zone=2, batch=5"
evt-00004140,2026-01-01T00:09:52Z,sensor-005,33.80,good,"zone=3, batch=16"
evt-00004165,2026-01-01T00:09:52Z,sensor-006,-2.30,suspect,"zone=1, batch=16"
evt-00000827,2026-01-01T00:09:52Z,sensor-010,21.83,good,"zone=1, batch=3"
evt-00004673,2026-01-01T00:09:52Z,sensor-011,35.48,good,"zone=4, batch=18"
evt-00000132,2026-01-01T00:09:53Z,sensor-007,35.26,suspect,"zone=3, batch=0"
evt-00002229,2026-01-01T00:09:53Z,sensor-011,22.44,good,"zone=1, batch=8"
evt-00003917,2026-01-01T00:09:54Z,sensor-001,19.70,good,"zone=3, batch=15"
evt-00000038,2026-01-01T00:09:54Z,sensor-003,28.67,good,"zone=4, batch=0"
evt-00004614,2026-01-01T00:09:54Z,sensor-004,-7.92,suspect,"zone=3, batch=18"
evt-00000310,2026-01-01T00:09:54Z,sensor-005,36.71,suspect,"zone=3, batch=1"
evt-00002944,2026-01-01T00:09:54Z,sensor-007,22.60,good,"zone=2, batch=11"
evt-00003054,2026-01-01T00:09:55Z,sensor-001,-3.46,suspect,"zone=4, batch=12"
evt-00000090,2026-01-01T00:09:55Z,sensor-002,1.10,good,"zone=2, batch=0"
evt-00003871,2026-01-01T00:09:55Z,sensor-004,-5.21,good,"zone=3, batch=15"
evt-00000723,2026-01-01T00:09:55Z,sensor-005,2.81,good,"zone=1, batch=2"
evt-00001836,2026-01-01T00:09:55Z,sensor-011,10.01,good,"zone=4, batch=7"
evt-00000320,2026-01-01T00:09:55Z,sensor-012,4.22,suspect,"zone=1, batch=1"
evt-00003142,2026-01-01T00:09:56Z,sensor-001,22.32,good,"zone=4, batch=12"
evt-00004094,2026-01-01T00:09:56Z,sensor-003,-7.04,good,"zone=2, batch=16"
evt-00001204,2026-01-01T00:09:56Z,sensor-004,31.89,good,"zone=2, batch=4"
evt-00003278,2026-01-01T00:09:56Z,sensor-004,7.04,good,"zone=3, batch=13"
evt-00001986,2026-01-01T00:09:56Z,sensor-005,-10.15,good,"zone=3, batch=7"
evt-00004861,2026-01-01T00:09:56Z,sensor-009,-5.68,good,"zone=1, batch=19"
evt-00003255,2026-01-01T00:09:57Z,sensor-001,17.84,good,"zone=3, batch=13"
evt-00002056,2026-01-01T00:09:57Z,sensor-002,-4.62,good,"zone=1, batch=8"
evt-00001576,2026-01-01T00:09:57Z,sensor-007,27.98,suspect,"zone=3, batch=6"
evt-00000516,2026-01-01T00:09:57Z,sensor-010,13.79,good,"zone=2, batch=2"
evt-00004641,2026-01-01T00:09:57Z,sensor-010,24.73,good,"zone=4, batch=18"
evt-00000293,2026-01-01T00:09:57Z,sensor-011,12.94,suspect,"zone=4, batch=1"
evt-00001649,2026-01-01T00:09:57Z,sensor-011,13.69,good,"zone=2, batch=6"
evt-00004183,2026-01-01T00:09:57Z,sensor-011,-10.66,good,"zone=1, batch=16"
evt-00001800,2026-01-01T00:09:58Z,sensor-004,30.47,good,"zone=4, batch=7"
evt-00003827,2026-01-01T00:09:58Z,sensor-004,25.23,good,"zone=3, batch=15"
evt-00001676,2026-01-01T00:09:58Z,sensor-008,9.10,good,"zone=1, batch=6"
evt-00002202,2026-01-01T00:09:58Z,sensor-011,35.59,suspect,"zone=4, batch=8"
evt-00004107,2026-01-01T00:09:59Z,sensor-002,29.58,good,"zone=1, batch=16"
evt-00000313,2026-01-01T00:09:59Z,sensor-003,35.90,good,"zone=4, batch=1"
evt-00002792,2026-01-01T00:09:59Z,sensor-005,20.18,good,"zone=4, batch=11"
evt-00002897,2026-01-01T00:09:59Z,sensor-006,37.02,suspect,"zone=2, batch=11"
evt-00004015,2026-01-01T00:09:59Z,sensor-007,36.21,suspect,"zone=4, batch=16"
evt-00000474,2026-01-01T00:09:59Z,sensor-010,-6.26,good,"zone=1, batch=1"
evt-00001220,2026-01-01T00:09:59Z,sensor-011,-10.56,good,"zone=4, batch=4"
evt-00000886,2026-01-01T00:10:00Z,sensor-001,-11.96,suspect,"zone=1, batch=3"
evt-00001601,2026-01-01T00:10:00Z,sensor-001,34.06,suspect,"zone=3, batch=6"
evt-00000560,2026-01-01T00:10:00Z,sensor-003,11.05,good,"zone=1, batch=2"
evt-00002949,2026-01-01T00:10:00Z,sensor-007,-10.72,suspect,"zone=4, batch=11"
evt-00004340,2026-01-01T00:10:00Z,sensor-009,13.05,good,"zone=3, batch=17"
evt-00002493,2026-01-01T00:10:00Z,sensor-012,22.84,suspect,"zone=2, batch=9"
evt-00000573,2026-01-01T00:10:01Z,sensor-002,15.95,good,"zone=4, batch=2"
evt-00000910,2026-01-01T00:10:01Z,sensor-002,-8.40,good,"zone=4, batch=3"
evt-00003544,2026-01-01T00:10:01Z,sensor-004,25.10,suspect,"zone=1, batch=14"
evt-00000287,2026-01-01T00:10:01Z,sensor-007,25.59,good,"zone=3, batch=1"
evt-00003726,2026-01-01T00:10:01Z,sensor-008,25.26,good,"zone=1, batch=14"
evt-00000431,2026-01-01T00:10:01Z,sensor-010,36.61,good,"zone=1, batch=1"
evt-00003674,2026-01-01T00:10:01Z,sensor-010,15.19,good,"zone=1, batch=14"
evt-00004801,2026-01-01T00:10:01Z,sensor-010,-5.82,good,"zone=1, batch=19"
evt-00004118,2026-01-01T00:10:02Z,sensor-005,-11.96,good,"zone=4, batch=16"
evt-00003757,2026-01-01T00:10:02Z,sensor-007,-7.43,good,"zone=1, batch=15"
evt-00001291,2026-01-01T00:10:02Z,sensor-010,27.39,good,"zone=3, batch=5"
evt-00004538,2026-01-01T00:10:03Z,sensor-001,3.19,suspect,"zone=1, batch=18"
evt-00002475,2026-01-01T00:10:03Z,sensor-002,-8.99,good,"zone=4, batch=9"
evt-00001610,2026-01-01T00:10:03Z,sensor-008,29.77,good,"zone=1, batch=6"
evt-00003754,2026-01-01T00:10:03Z,sensor-010,32.71,suspect,"zone=1, batch=15"
evt-00004289,2026-01-01T00:10:03Z,sensor-010,-0.37,suspect,"zone=3, batch=17"
evt-00002789,2026-01-01T00:10:03Z,sensor-012,-6.07,suspect,"zone=4, batch=11"
evt-00003122,2026-01-01T00:10:03Z,sensor-012,-1.85,suspect,"zone=4, batch=12"
evt-00003165,2026-01-01T00:10:04Z,sensor-001,29.36,good,"zone=4, batch=12"
evt-00001281,2026-01-01T00:10:04Z,sensor-002,-5.24,suspect,"zone=3, batch=5"
evt-00002446,2026-01-01T00:10:04Z,sensor-002,19.38,good,"zone=3, batch=9"
evt-00003987,2026-01-01T00:10:04Z,sensor-002,28.07,good,"zone=2, batch=15"
evt-00004526,2026-01-01T00:10:04Z,sensor-011,-8.29,good,"zone=3, batch=18"
evt-00001212,2026-01-01T00:10:05Z,sensor-005,-7.11,good,"zone=2, batch=4"
evt-00001784,2026-01-01T00:10:05Z,sensor-005,2.82,good,"zone=2, batch=7"
evt-00002636,2026-01-01T00:10:05Z,sensor-009,11.93,suspect,"zone=3, batch=10"
evt-00003503,2026-01-01T00:10:06Z,sensor-004,-3.38,good,"zone=4, batch=14"
evt-00002421,2026-01-01T00:10:06Z,sensor-009,11.21,suspect,"zone=2, batch=9"
evt-00002643,2026-01-01T00:10:06Z,sensor-009,18.68,good,"zone=4, batch=10"
evt-00004565,2026-01-01T00:10:06Z,sensor-009,5.33,suspect,"zone=3, batch=18"
evt-00004471,2026-01-01T00:10:06Z,sensor-011,1.71,good,"zone=4, batch=17"
evt-00004935,2026-01-01T00:10:06Z,sensor-011,21.50,good,"zone=2, batch=19"
evt-00004517,2026-01-01T00:10:07Z,sensor-001,-9.67,suspect,"zone=2, batch=18"
evt-00003237,2026-01-01T00:10:07Z,sensor-002,16.75,good,"zone=3, batch=12"
evt-00003913,2026-01-01T00:10:07Z,sensor-003,16.29,good,"zone=1, batch=15"
evt-00002191,2026-01-01T00:10:08Z,sensor-003,26.55,good,"zone=3, batch=8"
evt-00000107,2026-01-01T00:10:08Z,sensor-005,21.92,suspect,"zone=2, batch=0"
evt-00002054,2026-01-01T00:10:08Z,sensor-007,-12.00,suspect,"zone=1, batch=8"
evt-00003484,2026-01-01T00:10:08Z,sensor-009,-9.15,good,"zone=4, batch=13"
evt-00003066,2026-01-01T00:10:08Z,sensor-012,11.63,good,"zone=2, batch=12"
evt-00000009,2026-01-01T00:10:09Z,sensor-002,34.32,good,"zone=3, batch=0"
evt-00000586,2026-01-01T00:10:09Z,sensor-005,31.57,good,"zone=3, batch=2"
evt-00003469,2026-01-01T00:10:09Z,sensor-011,-0.96,good,"zone=2, batch=13"
evt-00001253,2026-01-01T00:10:09Z,sensor-012,-5.00,suspect,"zone=4, batch=5"
evt-00001877,2026-01-01T00:10:10Z,sensor-002,-1.95,good,"zone=3, batch=7"
evt-00003606,2026-01-01T00:10:10Z,sensor-002,-5.11,good,"zone=4, batch=14"
evt-00001071,2026-01-01T00:10:10Z,sensor-003,21.29,suspect,"zone=1, batch=4"
evt-00002169,2026-01-01T00:10:10Z,sensor-003,25.17,suspect,"zone=3, batch=8"
evt-00000034,2026-01-01T00:10:10Z,sensor-005,-5.99,good,"zone=3, batch=0"
evt-00002353,2026-01-01T00:10:10Z,sensor-006,25.42,suspect,"zone=1, batch=9"
evt-00001624,2026-01-01T00:10:10Z,sensor-011,5.90,good,"zone=3, batch=6"
evt-00002577,2026-01-01T00:10:10Z,sensor-011,24.43,suspect,"zone=3, batch=10"
evt-00004230,2026-01-01T00:10:10Z,sensor-011,2.55,good,"zone=4, batch=16"
evt-00002639,2026-01-01T00:10:10Z,sensor-012,31.34,good,"zone=4, batch=10"
evt-00003591,2026-01-01T00:10:10Z,sensor-012,25.28,good,"zone=2, batch=14"
evt-00003684,2026-01-01T00:10:10Z,sensor-012,-5.59,suspect,"zone=3, batch=14"
evt-00003582,2026-01-01T00:10:11Z,sensor-001,13.72,good,"zone=1, batch=14"
evt-00004042,2026-01-01T00:10:11Z,sensor-006,-7.11,good,"zone=1, batch=16"
evt-00002591,2026-01-01T00:10:11Z,sensor-011,28.86,good,"zone=1, batch=10"
evt-00001351,2026-01-01T00:10:12Z,sensor-001,12.05,good,"zone=3, batch=5"
evt-00004880,2026-01-01T00:10:12Z,sensor-006,6.58,good,"zone=1, batch=19"
evt-00000382,2026-01-01T00:10:12Z,sensor-009,-2.29,suspect,"zone=2, batch=1"
evt-00000960,2026-01-01T00:10:13Z,sensor-004,18.33,good,"zone=1, batch=3"
evt-00000079,2026-01-01T00:10:13Z,sensor-011,-0.96,good,"zone=2, batch=0"
evt-00003147,2026-01-01T00:10:13Z,sensor-011,11.34,good,"zone=3, batch=12"
evt-00004819,2026-01-01T00:10:13Z,sensor-011,22.99,suspect,"zone=4, batch=19"
evt-00003877,2026-01-01T00:10:13Z,sensor-012,-10.39,good,"zone=2, batch=15"
evt-00001983,2026-01-01T00:10:14Z,sensor-001,15.66,good,"zone=3, batch=7"
